"frequency";"r dbJPM";"i dbJPM"
4.60995e+09;-6.01247e-07;0
4.6101e+09;-6.0223e-07;0
4.61025e+09;-6.03217e-07;0
4.6104e+09;-6.04208e-07;0
4.61055e+09;-6.05202e-07;0
4.6107e+09;-6.062e-07;0
4.61085e+09;-6.07202e-07;0
4.611e+09;-6.08207e-07;0
4.61115e+09;-6.09216e-07;0
4.6113e+09;-6.10229e-07;0
4.61145e+09;-6.11246e-07;0
4.6116e+09;-6.12267e-07;0
4.61175e+09;-6.13291e-07;0
4.6119e+09;-6.1432e-07;0
4.61205e+09;-6.15352e-07;0
4.6122e+09;-6.16388e-07;0
4.61235e+09;-6.17429e-07;0
4.6125e+09;-6.18473e-07;0
4.61265e+09;-6.19521e-07;0
4.6128e+09;-6.20573e-07;0
4.61295e+09;-6.21629e-07;0
4.6131e+09;-6.2269e-07;0
4.61325e+09;-6.23754e-07;0
4.6134e+09;-6.24822e-07;0
4.61355e+09;-6.25895e-07;0
4.6137e+09;-6.26972e-07;0
4.61385e+09;-6.28053e-07;0
4.614e+09;-6.29138e-07;0
4.61415e+09;-6.30227e-07;0
4.6143e+09;-6.31321e-07;0
4.61445e+09;-6.32419e-07;0
4.6146e+09;-6.33521e-07;0
4.61475e+09;-6.34627e-07;0
4.6149e+09;-6.35738e-07;0
4.61505e+09;-6.36853e-07;0
4.6152e+09;-6.37973e-07;0
4.61535e+09;-6.39097e-07;0
4.6155e+09;-6.40225e-07;0
4.61565e+09;-6.41358e-07;0
4.6158e+09;-6.42495e-07;0
4.61595e+09;-6.43637e-07;0
4.6161e+09;-6.44784e-07;0
4.61625e+09;-6.45935e-07;0
4.6164e+09;-6.4709e-07;0
4.61655e+09;-6.48251e-07;0
4.6167e+09;-6.49415e-07;0
4.61685e+09;-6.50585e-07;0
4.617e+09;-6.51759e-07;0
4.61715e+09;-6.52938e-07;0
4.6173e+09;-6.54122e-07;0
4.61745e+09;-6.5531e-07;0
4.6176e+09;-6.56504e-07;0
4.61775e+09;-6.57702e-07;0
4.6179e+09;-6.58905e-07;0
4.61805e+09;-6.60113e-07;0
4.6182e+09;-6.61326e-07;0
4.61835e+09;-6.62543e-07;0
4.6185e+09;-6.63766e-07;0
4.61865e+09;-6.64994e-07;0
4.6188e+09;-6.66227e-07;0
4.61895e+09;-6.67465e-07;0
4.6191e+09;-6.68708e-07;0
4.61925e+09;-6.69956e-07;0
4.6194e+09;-6.71209e-07;0
4.61955e+09;-6.72468e-07;0
4.6197e+09;-6.73731e-07;0
4.61985e+09;-6.75e-07;0
4.62e+09;-6.76275e-07;0
4.62015e+09;-6.77554e-07;0
4.6203e+09;-6.78839e-07;0
4.62045e+09;-6.80129e-07;0
4.6206e+09;-6.81425e-07;0
4.62075e+09;-6.82726e-07;0
4.6209e+09;-6.84033e-07;0
4.62105e+09;-6.85345e-07;0
4.6212e+09;-6.86663e-07;0
4.62135e+09;-6.87986e-07;0
4.6215e+09;-6.89315e-07;0
4.62165e+09;-6.90649e-07;0
4.6218e+09;-6.9199e-07;0
4.62195e+09;-6.93336e-07;0
4.6221e+09;-6.94687e-07;0
4.62225e+09;-6.96045e-07;0
4.6224e+09;-6.97408e-07;0
4.62255e+09;-6.98777e-07;0
4.6227e+09;-7.00152e-07;0
4.62285e+09;-7.01533e-07;0
4.623e+09;-7.0292e-07;0
4.62315e+09;-7.04313e-07;0
4.6233e+09;-7.05712e-07;0
4.62345e+09;-7.07117e-07;0
4.6236e+09;-7.08528e-07;0
4.62375e+09;-7.09945e-07;0
4.6239e+09;-7.11368e-07;0
4.62405e+09;-7.12798e-07;0
4.6242e+09;-7.14234e-07;0
4.62435e+09;-7.15676e-07;0
4.6245e+09;-7.17125e-07;0
4.62465e+09;-7.18579e-07;0
4.6248e+09;-7.20041e-07;0
4.62495e+09;-7.21509e-07;0
4.6251e+09;-7.22983e-07;0
4.62525e+09;-7.24464e-07;0
4.6254e+09;-7.25951e-07;0
4.62555e+09;-7.27445e-07;0
4.6257e+09;-7.28946e-07;0
4.62585e+09;-7.30453e-07;0
4.626e+09;-7.31967e-07;0
4.62615e+09;-7.33488e-07;0
4.6263e+09;-7.35016e-07;0
4.62645e+09;-7.36551e-07;0
4.6266e+09;-7.38092e-07;0
4.62675e+09;-7.39641e-07;0
4.6269e+09;-7.41196e-07;0
4.62705e+09;-7.42759e-07;0
4.6272e+09;-7.44329e-07;0
4.62735e+09;-7.45906e-07;0
4.6275e+09;-7.4749e-07;0
4.62765e+09;-7.49081e-07;0
4.6278e+09;-7.5068e-07;0
4.62795e+09;-7.52285e-07;0
4.6281e+09;-7.53899e-07;0
4.62825e+09;-7.55519e-07;0
4.6284e+09;-7.57148e-07;0
4.62855e+09;-7.58783e-07;0
4.6287e+09;-7.60427e-07;0
4.62885e+09;-7.62077e-07;0
4.629e+09;-7.63736e-07;0
4.62915e+09;-7.65402e-07;0
4.6293e+09;-7.67076e-07;0
4.62945e+09;-7.68758e-07;0
4.6296e+09;-7.70448e-07;0
4.62975e+09;-7.72146e-07;0
4.6299e+09;-7.73851e-07;0
4.63005e+09;-7.75565e-07;0
4.6302e+09;-7.77287e-07;0
4.63035e+09;-7.79017e-07;0
4.6305e+09;-7.80755e-07;0
4.63065e+09;-7.82501e-07;0
4.6308e+09;-7.84256e-07;0
4.63095e+09;-7.86019e-07;0
4.6311e+09;-7.8779e-07;0
4.63125e+09;-7.8957e-07;0
4.6314e+09;-7.91358e-07;0
4.63155e+09;-7.93155e-07;0
4.6317e+09;-7.94961e-07;0
4.63185e+09;-7.96775e-07;0
4.632e+09;-7.98598e-07;0
4.63215e+09;-8.0043e-07;0
4.6323e+09;-8.02271e-07;0
4.63245e+09;-8.0412e-07;0
4.6326e+09;-8.05979e-07;0
4.63275e+09;-8.07847e-07;0
4.6329e+09;-8.09724e-07;0
4.63305e+09;-8.1161e-07;0
4.6332e+09;-8.13505e-07;0
4.63335e+09;-8.1541e-07;0
4.6335e+09;-8.17323e-07;0
4.63365e+09;-8.19247e-07;0
4.6338e+09;-8.2118e-07;0
4.63395e+09;-8.23122e-07;0
4.6341e+09;-8.25074e-07;0
4.63425e+09;-8.27036e-07;0
4.6344e+09;-8.29008e-07;0
4.63455e+09;-8.30989e-07;0
4.6347e+09;-8.3298e-07;0
4.63485e+09;-8.34981e-07;0
4.635e+09;-8.36993e-07;0
4.63515e+09;-8.39014e-07;0
4.6353e+09;-8.41046e-07;0
4.63545e+09;-8.43087e-07;0
4.6356e+09;-8.4514e-07;0
4.63575e+09;-8.47202e-07;0
4.6359e+09;-8.49275e-07;0
4.63605e+09;-8.51359e-07;0
4.6362e+09;-8.53453e-07;0
4.63635e+09;-8.55558e-07;0
4.6365e+09;-8.57673e-07;0
4.63665e+09;-8.598e-07;0
4.6368e+09;-8.61937e-07;0
4.63695e+09;-8.64085e-07;0
4.6371e+09;-8.66245e-07;0
4.63725e+09;-8.68416e-07;0
4.6374e+09;-8.70597e-07;0
4.63755e+09;-8.72791e-07;0
4.6377e+09;-8.74995e-07;0
4.63785e+09;-8.77211e-07;0
4.638e+09;-8.79439e-07;0
4.63815e+09;-8.81678e-07;0
4.6383e+09;-8.83929e-07;0
4.63845e+09;-8.86192e-07;0
4.6386e+09;-8.88467e-07;0
4.63875e+09;-8.90753e-07;0
4.6389e+09;-8.93052e-07;0
4.63905e+09;-8.95363e-07;0
4.6392e+09;-8.97686e-07;0
4.63935e+09;-9.00022e-07;0
4.6395e+09;-9.0237e-07;0
4.63965e+09;-9.0473e-07;0
4.6398e+09;-9.07104e-07;0
4.63995e+09;-9.09489e-07;0
4.6401e+09;-9.11888e-07;0
4.64025e+09;-9.143e-07;0
4.6404e+09;-9.16724e-07;0
4.64055e+09;-9.19162e-07;0
4.6407e+09;-9.21613e-07;0
4.64085e+09;-9.24077e-07;0
4.641e+09;-9.26555e-07;0
4.64115e+09;-9.29046e-07;0
4.6413e+09;-9.3155e-07;0
4.64145e+09;-9.34069e-07;0
4.6416e+09;-9.36601e-07;0
4.64175e+09;-9.39147e-07;0
4.6419e+09;-9.41707e-07;0
4.64205e+09;-9.44281e-07;0
4.6422e+09;-9.46869e-07;0
4.64235e+09;-9.49472e-07;0
4.6425e+09;-9.52089e-07;0
4.64265e+09;-9.54721e-07;0
4.6428e+09;-9.57367e-07;0
4.64295e+09;-9.60029e-07;0
4.6431e+09;-9.62705e-07;0
4.64325e+09;-9.65396e-07;0
4.6434e+09;-9.68102e-07;0
4.64355e+09;-9.70823e-07;0
4.6437e+09;-9.7356e-07;0
4.64385e+09;-9.76312e-07;0
4.644e+09;-9.7908e-07;0
4.64415e+09;-9.81864e-07;0
4.6443e+09;-9.84663e-07;0
4.64445e+09;-9.87478e-07;0
4.6446e+09;-9.9031e-07;0
4.64475e+09;-9.93157e-07;0
4.6449e+09;-9.96021e-07;0
4.64505e+09;-9.98902e-07;0
4.6452e+09;-1.0018e-06;0
4.64535e+09;-1.00471e-06;0
4.6455e+09;-1.00764e-06;0
4.64565e+09;-1.01059e-06;0
4.6458e+09;-1.01356e-06;0
4.64595e+09;-1.01654e-06;0
4.6461e+09;-1.01954e-06;0
4.64625e+09;-1.02255e-06;0
4.6464e+09;-1.02559e-06;0
4.64655e+09;-1.02864e-06;0
4.6467e+09;-1.03171e-06;0
4.64685e+09;-1.0348e-06;0
4.647e+09;-1.03791e-06;0
4.64715e+09;-1.04103e-06;0
4.6473e+09;-1.04418e-06;0
4.64745e+09;-1.04734e-06;0
4.6476e+09;-1.05052e-06;0
4.64775e+09;-1.05372e-06;0
4.6479e+09;-1.05694e-06;0
4.64805e+09;-1.06018e-06;0
4.6482e+09;-1.06344e-06;0
4.64835e+09;-1.06672e-06;0
4.6485e+09;-1.07001e-06;0
4.64865e+09;-1.07333e-06;0
4.6488e+09;-1.07667e-06;0
4.64895e+09;-1.08003e-06;0
4.6491e+09;-1.08341e-06;0
4.64925e+09;-1.08681e-06;0
4.6494e+09;-1.09023e-06;0
4.64955e+09;-1.09367e-06;0
4.6497e+09;-1.09713e-06;0
4.64985e+09;-1.10061e-06;0
4.65e+09;-1.10412e-06;0
4.65015e+09;-1.10765e-06;0
4.6503e+09;-1.1112e-06;0
4.65045e+09;-1.11477e-06;0
4.6506e+09;-1.11836e-06;0
4.65075e+09;-1.12198e-06;0
4.6509e+09;-1.12561e-06;0
4.65105e+09;-1.12928e-06;0
4.6512e+09;-1.13296e-06;0
4.65135e+09;-1.13667e-06;0
4.6515e+09;-1.1404e-06;0
4.65165e+09;-1.14415e-06;0
4.6518e+09;-1.14793e-06;0
4.65195e+09;-1.15173e-06;0
4.6521e+09;-1.15556e-06;0
4.65225e+09;-1.15941e-06;0
4.6524e+09;-1.16329e-06;0
4.65255e+09;-1.16719e-06;0
4.6527e+09;-1.17111e-06;0
4.65285e+09;-1.17507e-06;0
4.653e+09;-1.17904e-06;0
4.65315e+09;-1.18305e-06;0
4.6533e+09;-1.18707e-06;0
4.65345e+09;-1.19113e-06;0
4.6536e+09;-1.19521e-06;0
4.65375e+09;-1.19932e-06;0
4.6539e+09;-1.20345e-06;0
4.65405e+09;-1.20762e-06;0
4.6542e+09;-1.21181e-06;0
4.65435e+09;-1.21602e-06;0
4.6545e+09;-1.22027e-06;0
4.65465e+09;-1.22454e-06;0
4.6548e+09;-1.22884e-06;0
4.65495e+09;-1.23317e-06;0
4.6551e+09;-1.23753e-06;0
4.65525e+09;-1.24192e-06;0
4.6554e+09;-1.24634e-06;0
4.65555e+09;-1.25079e-06;0
4.6557e+09;-1.25527e-06;0
4.65585e+09;-1.25977e-06;0
4.656e+09;-1.26431e-06;0
4.65615e+09;-1.26888e-06;0
4.6563e+09;-1.27348e-06;0
4.65645e+09;-1.27811e-06;0
4.6566e+09;-1.28278e-06;0
4.65675e+09;-1.28747e-06;0
4.6569e+09;-1.2922e-06;0
4.65705e+09;-1.29696e-06;0
4.6572e+09;-1.30176e-06;0
4.65735e+09;-1.30658e-06;0
4.6575e+09;-1.31144e-06;0
4.65765e+09;-1.31634e-06;0
4.6578e+09;-1.32127e-06;0
4.65795e+09;-1.32623e-06;0
4.6581e+09;-1.33123e-06;0
4.65825e+09;-1.33626e-06;0
4.6584e+09;-1.34133e-06;0
4.65855e+09;-1.34643e-06;0
4.6587e+09;-1.35157e-06;0
4.65885e+09;-1.35675e-06;0
4.659e+09;-1.36196e-06;0
4.65915e+09;-1.36721e-06;0
4.6593e+09;-1.3725e-06;0
4.65945e+09;-1.37783e-06;0
4.6596e+09;-1.38319e-06;0
4.65975e+09;-1.3886e-06;0
4.6599e+09;-1.39404e-06;0
4.66005e+09;-1.39952e-06;0
4.6602e+09;-1.40504e-06;0
4.66035e+09;-1.41061e-06;0
4.6605e+09;-1.41621e-06;0
4.66065e+09;-1.42185e-06;0
4.6608e+09;-1.42754e-06;0
4.66095e+09;-1.43326e-06;0
4.6611e+09;-1.43903e-06;0
4.66125e+09;-1.44484e-06;0
4.6614e+09;-1.4507e-06;0
4.66155e+09;-1.4566e-06;0
4.6617e+09;-1.46254e-06;0
4.66185e+09;-1.46853e-06;0
4.662e+09;-1.47456e-06;0
4.66215e+09;-1.48063e-06;0
4.6623e+09;-1.48676e-06;0
4.66245e+09;-1.49293e-06;0
4.6626e+09;-1.49914e-06;0
4.66275e+09;-1.5054e-06;0
4.6629e+09;-1.51171e-06;0
4.66305e+09;-1.51807e-06;0
4.6632e+09;-1.52448e-06;0
4.66335e+09;-1.53094e-06;0
4.6635e+09;-1.53744e-06;0
4.66365e+09;-1.544e-06;0
4.6638e+09;-1.55061e-06;0
4.66395e+09;-1.55726e-06;0
4.6641e+09;-1.56397e-06;0
4.66425e+09;-1.57073e-06;0
4.6644e+09;-1.57755e-06;0
4.66455e+09;-1.58442e-06;0
4.6647e+09;-1.59134e-06;0
4.66485e+09;-1.59832e-06;0
4.665e+09;-1.60535e-06;0
4.66515e+09;-1.61244e-06;0
4.6653e+09;-1.61958e-06;0
4.66545e+09;-1.62678e-06;0
4.6656e+09;-1.63404e-06;0
4.66575e+09;-1.64136e-06;0
4.6659e+09;-1.64873e-06;0
4.66605e+09;-1.65617e-06;0
4.6662e+09;-1.66366e-06;0
4.66635e+09;-1.67122e-06;0
4.6665e+09;-1.67883e-06;0
4.66665e+09;-1.68651e-06;0
4.6668e+09;-1.69425e-06;0
4.66695e+09;-1.70206e-06;0
4.6671e+09;-1.70993e-06;0
4.66725e+09;-1.71786e-06;0
4.6674e+09;-1.72586e-06;0
4.66755e+09;-1.73392e-06;0
4.6677e+09;-1.74206e-06;0
4.66785e+09;-1.75026e-06;0
4.668e+09;-1.75852e-06;0
4.66815e+09;-1.76686e-06;0
4.6683e+09;-1.77527e-06;0
4.66845e+09;-1.78375e-06;0
4.6686e+09;-1.7923e-06;0
4.66875e+09;-1.80092e-06;0
4.6689e+09;-1.80962e-06;0
4.66905e+09;-1.81839e-06;0
4.6692e+09;-1.82723e-06;0
4.66935e+09;-1.83615e-06;0
4.6695e+09;-1.84515e-06;0
4.66965e+09;-1.85422e-06;0
4.6698e+09;-1.86338e-06;0
4.66995e+09;-1.87261e-06;0
4.6701e+09;-1.88192e-06;0
4.67025e+09;-1.89132e-06;0
4.6704e+09;-1.90079e-06;0
4.67055e+09;-1.91035e-06;0
4.6707e+09;-1.92e-06;0
4.67085e+09;-1.92972e-06;0
4.671e+09;-1.93954e-06;0
4.67115e+09;-1.94944e-06;0
4.6713e+09;-1.95943e-06;0
4.67145e+09;-1.96951e-06;0
4.6716e+09;-1.97968e-06;0
4.67175e+09;-1.98994e-06;0
4.6719e+09;-2.0003e-06;0
4.67205e+09;-2.01074e-06;0
4.6722e+09;-2.02128e-06;0
4.67235e+09;-2.03192e-06;0
4.6725e+09;-2.04266e-06;0
4.67265e+09;-2.05349e-06;0
4.6728e+09;-2.06442e-06;0
4.67295e+09;-2.07546e-06;0
4.6731e+09;-2.08659e-06;0
4.67325e+09;-2.09783e-06;0
4.6734e+09;-2.10917e-06;0
4.67355e+09;-2.12062e-06;0
4.6737e+09;-2.13218e-06;0
4.67385e+09;-2.14384e-06;0
4.674e+09;-2.15561e-06;0
4.67415e+09;-2.1675e-06;0
4.6743e+09;-2.1795e-06;0
4.67445e+09;-2.19161e-06;0
4.6746e+09;-2.20384e-06;0
4.67475e+09;-2.21618e-06;0
4.6749e+09;-2.22864e-06;0
4.67505e+09;-2.24123e-06;0
4.6752e+09;-2.25393e-06;0
4.67535e+09;-2.26676e-06;0
4.6755e+09;-2.27971e-06;0
4.67565e+09;-2.29279e-06;0
4.6758e+09;-2.30599e-06;0
4.67595e+09;-2.31933e-06;0
4.6761e+09;-2.3328e-06;0
4.67625e+09;-2.3464e-06;0
4.6764e+09;-2.36013e-06;0
4.67655e+09;-2.374e-06;0
4.6767e+09;-2.38801e-06;0
4.67685e+09;-2.40216e-06;0
4.677e+09;-2.41646e-06;0
4.67715e+09;-2.43089e-06;0
4.6773e+09;-2.44548e-06;0
4.67745e+09;-2.46021e-06;0
4.6776e+09;-2.47509e-06;0
4.67775e+09;-2.49012e-06;0
4.6779e+09;-2.50531e-06;0
4.67805e+09;-2.52065e-06;0
4.6782e+09;-2.53615e-06;0
4.67835e+09;-2.55182e-06;0
4.6785e+09;-2.56764e-06;0
4.67865e+09;-2.58363e-06;0
4.6788e+09;-2.59979e-06;0
4.67895e+09;-2.61612e-06;0
4.6791e+09;-2.63261e-06;0
4.67925e+09;-2.64929e-06;0
4.6794e+09;-2.66614e-06;0
4.67955e+09;-2.68317e-06;0
4.6797e+09;-2.70038e-06;0
4.67985e+09;-2.71778e-06;0
4.68e+09;-2.73536e-06;0
4.68015e+09;-2.75314e-06;0
4.6803e+09;-2.77111e-06;0
4.68045e+09;-2.78927e-06;0
4.6806e+09;-2.80763e-06;0
4.68075e+09;-2.82619e-06;0
4.6809e+09;-2.84496e-06;0
4.68105e+09;-2.86393e-06;0
4.6812e+09;-2.88312e-06;0
4.68135e+09;-2.90252e-06;0
4.6815e+09;-2.92213e-06;0
4.68165e+09;-2.94197e-06;0
4.6818e+09;-2.96202e-06;0
4.68195e+09;-2.98231e-06;0
4.6821e+09;-3.00282e-06;0
4.68225e+09;-3.02357e-06;0
4.6824e+09;-3.04455e-06;0
4.68255e+09;-3.06578e-06;0
4.6827e+09;-3.08725e-06;0
4.68285e+09;-3.10897e-06;0
4.683e+09;-3.13093e-06;0
4.68315e+09;-3.15316e-06;0
4.6833e+09;-3.17564e-06;0
4.68345e+09;-3.19839e-06;0
4.6836e+09;-3.22141e-06;0
4.68375e+09;-3.2447e-06;0
4.6839e+09;-3.26826e-06;0
4.68405e+09;-3.29211e-06;0
4.6842e+09;-3.31624e-06;0
4.68435e+09;-3.34066e-06;0
4.6845e+09;-3.36538e-06;0
4.68465e+09;-3.39039e-06;0
4.6848e+09;-3.41571e-06;0
4.68495e+09;-3.44134e-06;0
4.6851e+09;-3.46728e-06;0
4.68525e+09;-3.49354e-06;0
4.6854e+09;-3.52013e-06;0
4.68555e+09;-3.54704e-06;0
4.6857e+09;-3.57429e-06;0
4.68585e+09;-3.60188e-06;0
4.686e+09;-3.62982e-06;0
4.68615e+09;-3.65811e-06;0
4.6863e+09;-3.68676e-06;0
4.68645e+09;-3.71577e-06;0
4.6866e+09;-3.74516e-06;0
4.68675e+09;-3.77492e-06;0
4.6869e+09;-3.80506e-06;0
4.68705e+09;-3.8356e-06;0
4.6872e+09;-3.86653e-06;0
4.68735e+09;-3.89786e-06;0
4.6875e+09;-3.9296e-06;0
4.68765e+09;-3.96177e-06;0
4.6878e+09;-3.99435e-06;0
4.68795e+09;-4.02737e-06;0
4.6881e+09;-4.06083e-06;0
4.68825e+09;-4.09474e-06;0
4.6884e+09;-4.12911e-06;0
4.68855e+09;-4.16394e-06;0
4.6887e+09;-4.19924e-06;0
4.68885e+09;-4.23502e-06;0
4.689e+09;-4.27129e-06;0
4.68915e+09;-4.30807e-06;0
4.6893e+09;-4.34534e-06;0
4.68945e+09;-4.38314e-06;0
4.6896e+09;-4.42147e-06;0
4.68975e+09;-4.46033e-06;0
4.6899e+09;-4.49974e-06;0
4.69005e+09;-4.5397e-06;0
4.6902e+09;-4.58024e-06;0
4.69035e+09;-4.62135e-06;0
4.6905e+09;-4.66305e-06;0
4.69065e+09;-4.70535e-06;0
4.6908e+09;-4.74827e-06;0
4.69095e+09;-4.79181e-06;0
4.6911e+09;-4.83598e-06;0
4.69125e+09;-4.88081e-06;0
4.6914e+09;-4.92629e-06;0
4.69155e+09;-4.97245e-06;0
4.6917e+09;-5.0193e-06;0
4.69185e+09;-5.06685e-06;0
4.692e+09;-5.11512e-06;0
4.69215e+09;-5.16411e-06;0
4.6923e+09;-5.21385e-06;0
4.69245e+09;-5.26435e-06;0
4.6926e+09;-5.31563e-06;0
4.69275e+09;-5.36769e-06;0
4.6929e+09;-5.42057e-06;0
4.69305e+09;-5.47427e-06;0
4.6932e+09;-5.52881e-06;0
4.69335e+09;-5.58421e-06;0
4.6935e+09;-5.64049e-06;0
4.69365e+09;-5.69766e-06;0
4.6938e+09;-5.75575e-06;0
4.69395e+09;-5.81477e-06;0
4.6941e+09;-5.87474e-06;0
4.69425e+09;-5.93569e-06;0
4.6944e+09;-5.99764e-06;0
4.69455e+09;-6.06061e-06;0
4.6947e+09;-6.12461e-06;0
4.69485e+09;-6.18968e-06;0
4.695e+09;-6.25584e-06;0
4.69515e+09;-6.3231e-06;0
4.6953e+09;-6.39151e-06;0
4.69545e+09;-6.46107e-06;0
4.6956e+09;-6.53182e-06;0
4.69575e+09;-6.60379e-06;0
4.6959e+09;-6.677e-06;0
4.69605e+09;-6.75148e-06;0
4.6962e+09;-6.82727e-06;0
4.69635e+09;-6.90438e-06;0
4.6965e+09;-6.98286e-06;0
4.69665e+09;-7.06273e-06;0
4.6968e+09;-7.14403e-06;0
4.69695e+09;-7.22679e-06;0
4.6971e+09;-7.31105e-06;0
4.69725e+09;-7.39685e-06;0
4.6974e+09;-7.48421e-06;0
4.69755e+09;-7.57318e-06;0
4.6977e+09;-7.66381e-06;0
4.69785e+09;-7.75612e-06;0
4.698e+09;-7.85016e-06;0
4.69815e+09;-7.94598e-06;0
4.6983e+09;-8.04362e-06;0
4.69845e+09;-8.14313e-06;0
4.6986e+09;-8.24455e-06;0
4.69875e+09;-8.34793e-06;0
4.6989e+09;-8.45333e-06;0
4.69905e+09;-8.56079e-06;0
4.6992e+09;-8.67037e-06;0
4.69935e+09;-8.78213e-06;0
4.6995e+09;-8.89613e-06;0
4.69965e+09;-9.01241e-06;0
4.6998e+09;-9.13106e-06;0
4.69995e+09;-9.25212e-06;0
4.7001e+09;-9.37567e-06;0
4.70025e+09;-9.50177e-06;0
4.7004e+09;-9.6305e-06;0
4.70055e+09;-9.76193e-06;0
4.7007e+09;-9.89612e-06;0
4.70085e+09;-1.00332e-05;0
4.701e+09;-1.01732e-05;0
4.70115e+09;-1.03162e-05;0
4.7013e+09;-1.04623e-05;0
4.70145e+09;-1.06115e-05;0
4.7016e+09;-1.07641e-05;0
4.70175e+09;-1.09201e-05;0
4.7019e+09;-1.10795e-05;0
4.70205e+09;-1.12426e-05;0
4.7022e+09;-1.14093e-05;0
4.70235e+09;-1.15798e-05;0
4.7025e+09;-1.17543e-05;0
4.70265e+09;-1.19328e-05;0
4.7028e+09;-1.21155e-05;0
4.70295e+09;-1.23025e-05;0
4.7031e+09;-1.24939e-05;0
4.70325e+09;-1.26899e-05;0
4.7034e+09;-1.28906e-05;0
4.70355e+09;-1.30962e-05;0
4.7037e+09;-1.33068e-05;0
4.70385e+09;-1.35227e-05;0
4.704e+09;-1.37439e-05;0
4.70415e+09;-1.39706e-05;0
4.7043e+09;-1.42031e-05;0
4.70445e+09;-1.44416e-05;0
4.7046e+09;-1.46861e-05;0
4.70475e+09;-1.49371e-05;0
4.7049e+09;-1.51945e-05;0
4.70505e+09;-1.54588e-05;0
4.7052e+09;-1.57301e-05;0
4.70535e+09;-1.60087e-05;0
4.7055e+09;-1.62949e-05;0
4.70565e+09;-1.65889e-05;0
4.7058e+09;-1.6891e-05;0
4.70595e+09;-1.72015e-05;0
4.7061e+09;-1.75208e-05;0
4.70625e+09;-1.78491e-05;0
4.7064e+09;-1.81868e-05;0
4.70655e+09;-1.85343e-05;0
4.7067e+09;-1.88919e-05;0
4.70685e+09;-1.926e-05;0
4.707e+09;-1.96391e-05;0
4.70715e+09;-2.00296e-05;0
4.7073e+09;-2.0432e-05;0
4.70745e+09;-2.08467e-05;0
4.7076e+09;-2.12742e-05;0
4.70775e+09;-2.17151e-05;0
4.7079e+09;-2.217e-05;0
4.70805e+09;-2.26393e-05;0
4.7082e+09;-2.31239e-05;0
4.70835e+09;-2.36242e-05;0
4.7085e+09;-2.41411e-05;0
4.70865e+09;-2.46751e-05;0
4.7088e+09;-2.52272e-05;0
4.70895e+09;-2.57981e-05;0
4.7091e+09;-2.63887e-05;0
4.70925e+09;-2.69999e-05;0
4.7094e+09;-2.76326e-05;0
4.70955e+09;-2.8288e-05;0
4.7097e+09;-2.8967e-05;0
4.70985e+09;-2.96708e-05;0
4.71e+09;-3.04006e-05;0
4.71015e+09;-3.11578e-05;0
4.7103e+09;-3.19436e-05;0
4.71045e+09;-3.27597e-05;0
4.7106e+09;-3.36075e-05;0
4.71075e+09;-3.44886e-05;0
4.7109e+09;-3.54049e-05;0
4.71105e+09;-3.63583e-05;0
4.7112e+09;-3.73507e-05;0
4.71135e+09;-3.83844e-05;0
4.7115e+09;-3.94615e-05;0
4.71165e+09;-4.05847e-05;0
4.7118e+09;-4.17564e-05;0
4.71195e+09;-4.29797e-05;0
4.7121e+09;-4.42575e-05;0
4.71225e+09;-4.5593e-05;0
4.7124e+09;-4.69899e-05;0
4.71255e+09;-4.84519e-05;0
4.7127e+09;-4.99831e-05;0
4.71285e+09;-5.15879e-05;0
4.713e+09;-5.32711e-05;0
4.71315e+09;-5.50379e-05;0
4.7133e+09;-5.68939e-05;0
4.71345e+09;-5.88451e-05;0
4.7136e+09;-6.08981e-05;0
4.71375e+09;-6.30601e-05;0
4.7139e+09;-6.5339e-05;0
4.71405e+09;-6.77433e-05;0
4.7142e+09;-7.02823e-05;0
4.71435e+09;-7.29661e-05;0
4.7145e+09;-7.58061e-05;0
4.71465e+09;-7.88144e-05;0
4.7148e+09;-8.20045e-05;0
4.71495e+09;-8.53914e-05;0
4.7151e+09;-8.89915e-05;0
4.71525e+09;-9.28229e-05;0
4.7154e+09;-9.69057e-05;0
4.71555e+09;-0.000101262;0
4.7157e+09;-0.000105918;0
4.71585e+09;-0.0001109;0
4.716e+09;-0.000116239;0
4.71615e+09;-0.000121971;0
4.7163e+09;-0.000128134;0
4.71645e+09;-0.000134772;0
4.7166e+09;-0.000141936;0
4.71675e+09;-0.000149682;0
4.7169e+09;-0.000158074;0
4.71705e+09;-0.000167185;0
4.7172e+09;-0.000177099;0
4.71735e+09;-0.000187913;0
4.7175e+09;-0.000199737;0
4.71765e+09;-0.000212699;0
4.7178e+09;-0.00022695;0
4.71795e+09;-0.000242664;0
4.7181e+09;-0.000260044;0
4.71825e+09;-0.000279333;0
4.7184e+09;-0.000300815;0
4.71855e+09;-0.000324831;0
4.7187e+09;-0.000351787;0
4.71885e+09;-0.000382176;0
4.719e+09;-0.000416591;0
4.71915e+09;-0.000455761;0
4.7193e+09;-0.000500581;0
4.71945e+09;-0.000552158;0
4.7196e+09;-0.000611877;0
4.71975e+09;-0.000681482;0
4.7199e+09;-0.000763188;0
4.72005e+09;-0.000859834;0
4.7202e+09;-0.000975084;0
4.72035e+09;-0.00111371;0
4.7205e+09;-0.00128199;0
4.72065e+09;-0.00148816;0
4.7208e+09;-0.00174312;0
4.72095e+09;-0.00206112;0
4.7211e+09;-0.00246047;0
